"Função heurística: div(cost,mul(area,degree))",Reloads,FoldedReloads,ZeroCostFoldedReloads,Spills,FoldedSpills,Copies,ReloadsCost,FoldedReloadsCost,SpillsCost,FoldedSpillsCost,CopiesCost
function@checkvars_,52,0,0,18,0,288,63.857,0,8.21468,0,1143.19
function@get_2dfld_,126,0,0,37,0,228,37.5501,0,22.4728,0,214.252
function@_QMnf_fread3d_modPnf_fread3d,19,0,0,12,0,42,7.95113,0,9.06981,0,113.723
function@gasdev_s_,0,0,0,0,0,2,0,0,0,0,1.5
function@gasdev_v_,62,0,0,29,0,63,306.294,0,88.0849,0,675.131
function@def_dim_,0,0,0,0,0,25,0,0,0,0,12.8824
function@inp_par_,1,0,0,1,0,68,0.5,0,0.5,0,14.541
function@read_phypar_,121,0,0,10,0,2395,5.18933,0,7.089,0,329.756
function@decode_line_,16,0,0,11,0,62,17.4286,0,3.7449,0,51.6837
function@load_i1_,0,0,0,0,0,0,0,0,0,0,0
function@load_l1_,0,0,0,0,0,2,0,0,0,0,2
function@load_r1_,0,0,0,0,0,0,0,0,0,0,0
function@load_i_,0,0,0,0,0,9,0,0,0,0,2.51471
function@load_l_,1,0,0,1,0,28,0.309524,0,0.309524,0,149.619
function@load_r_,0,0,0,0,0,9,0,0,0,0,2.66667
function@get_varcoords_,79,0,0,14,0,77,9.02687,0,9.4978,0,53.5369
function@_QMexchange_2d_modPexchange_p2d_tile,0,0,0,0,0,4,0,0,0,0,1.47059
function@_QMexchange_2d_modPexchange_r2d_tile,0,0,0,0,0,4,0,0,0,0,1.47059
function@_QMexchange_2d_modPexchange_u2d_tile,0,0,0,0,0,4,0,0,0,0,1.47059
function@_QMexchange_2d_modPexchange_v2d_tile,0,0,0,0,0,4,0,0,0,0,1.47059
function@_QMshapiro_modPshapiro2d_tile,16,1,0,9,0,50,4.08791,3.13187,3.81319,0,318.428
function@_QMshapiro_modPshapiro3d_tile,64,5,0,25,0,26,1974.17,217.417,58.1667,0,5438.17
function@set_ngfld_,0,0,0,0,0,31,0,0,0,0,30.8938
function@_QMuv3dmix_modPuv3dmix2,0,0,0,0,0,8,0,0,0,0,8
function@_QMuv3dmix_modPuv3dmix2_tile,392,4,0,188,0,50,386573,141.417,12702.1,0,63226.2
function@_QMocean_control_modProms_initialize,0,0,0,0,0,6,0,0,0,0,13.5484
function@_QMocean_control_modProms_run,0,0,0,0,0,0,0,0,0,0,0
function@_QMocean_control_modProms_finalize,0,0,0,0,0,1,0,0,0,0,20
function@_QMstep2d_modPstep2d,181,0,0,180,0,5,181,0,180,0,5
function@_QMstep2d_modPstep2d_tile,2226,27,0,522,0,394,11842.4,35.1026,424.738,0,3078.26
function@_QMmod_forcesPallocate_forces,10,0,0,5,0,22,10,0,5,0,21
function@_QMmod_forcesPinitialize_forces,0,0,0,0,0,3,0,0,0,0,12.925
function@_QMnf_fwrite2d_modPnf_fwrite2d,1,0,0,1,0,26,0.625,0,0.625,0,24.75
function@_QMu3dbc_modPu3dbc,0,0,0,0,0,1,0,0,0,0,1
function@_QMu3dbc_modPu3dbc_tile,0,0,0,0,0,12,0,0,0,0,37.7778
function@def_his_,168,0,0,21,0,565,15.9522,0,0.984402,0,167.536
function@_QMmetrics_modPmetrics,18,0,0,18,0,0,18,0,18,0,0
function@_QMmetrics_modPmetrics_tile,770,6,0,286,0,326,3922.23,7.84615,529.385,0,831.031
function@_QMt3dbc_modPt3dbc,0,0,0,0,0,3,0,0,0,0,3
function@_QMt3dbc_modPt3dbc_tile,0,0,0,0,0,12,0,0,0,0,37.7778
function@set_weights_,0,0,0,0,0,58,0,0,0,0,3713.05
function@_QMnf_fwrite4d_modPnf_fwrite4d,36,0,0,21,0,20,731.389,0,30.1944,0,6366.14
function@_QMwvelocity_modPwvelocity,6,0,0,6,0,0,6,0,6,0,0
function@_QMwvelocity_modPwvelocity_tile,483,6,0,153,0,61,34776.9,284,1132.9,0,10639.9
function@_QMbulk_flux_modPbulk_flux,10,0,0,10,0,6,10,0,10,0,6
function@_QMbulk_flux_modPbulk_flux_tile,593,2,0,261,0,280,244254,6.24719,39839.7,0,149016
function@_QMbulk_flux_modPbulk_psiu,0,0,0,0,0,12,0,0,0,0,6.5
function@_QMbulk_flux_modPbulk_psit,0,0,0,0,0,10,0,0,0,0,5.5
function@_QMnf_fwrite3d_modPnf_fwrite3d,8,0,0,7,0,22,3.89423,0,6.25,0,347.865
function@get_state_,59,0,0,8,0,345,1.17884,0,0.583453,0,24.4177
function@_QMutility_modPnrng,9,2,0,9,1,10,2.8489,0.935897,1.94048,0.467949,8.56227
function@_QMutility_modPurng,0,0,0,0,0,0,0,0,0,0,0
function@checkadj_,0,0,0,0,0,78,0,0,0,0,62
function@_QManalytical_modPana_btflux,0,0,0,0,0,2,0,0,0,0,2
function@_QManalytical_modPana_btflux_tile,0,0,0,0,0,18,0,0,0,0,26.3497
function@_QManalytical_modPana_cloud,0,0,0,0,0,2,0,0,0,0,2
function@_QManalytical_modPana_cloud_tile,0,0,0,0,0,20,0,0,0,0,57.3
function@_QManalytical_modPana_grid,13,0,0,13,0,1,13,0,13,0,1
function@_QManalytical_modPana_grid_tile,316,2,0,134,0,150,2635.97,2.775,289.775,0,1361.05
function@_QManalytical_modPana_humid,0,0,0,0,0,2,0,0,0,0,2
function@_QManalytical_modPana_humid_tile,0,0,0,0,0,20,0,0,0,0,57.3
function@_QManalytical_modPana_initial,0,0,0,0,0,2,0,0,0,0,1.5
function@_QManalytical_modPana_nlminitial_tile,113,0,0,37,0,70,8263.85,0,570.625,0,34861.4
function@_QManalytical_modPana_pair,0,0,0,0,0,2,0,0,0,0,2
function@_QManalytical_modPana_pair_tile,0,0,0,0,0,20,0,0,0,0,57.3
function@_QManalytical_modPana_rain,0,0,0,0,0,2,0,0,0,0,2
function@_QManalytical_modPana_rain_tile,0,0,0,0,0,20,0,0,0,0,57.3
function@_QManalytical_modPana_srflux,0,0,0,0,0,2,0,0,0,0,2
function@_QManalytical_modPana_srflux_tile,71,0,0,50,0,9,3633.93,0,80.5,0,207.45
function@_QManalytical_modPana_stflux,0,0,0,0,0,2,0,0,0,0,2
function@_QManalytical_modPana_stflux_tile,0,0,0,0,0,24,0,0,0,0,32.3497
function@_QManalytical_modPana_tair,0,0,0,0,0,2,0,0,0,0,2
function@_QManalytical_modPana_tair_tile,0,0,0,0,0,20,0,0,0,0,57.3
