"Função heurística: div(cost,mul(area,pow(degree,2)))",Reloads,FoldedReloads,ZeroCostFoldedReloads,Spills,FoldedSpills,Copies,ReloadsCost,FoldedReloadsCost,SpillsCost,FoldedSpillsCost,CopiesCost
function@fold_builtin_signbit,0,0,0,0,0,13,0,0,0,0,3.88623
function@fold_builtin_significand,0,0,0,0,0,8,0,0,0,0,2.89844
function@fold_builtin_logb,0,0,0,0,0,10,0,0,0,0,2.80098
function@fold_builtin_isascii,0,0,0,0,0,8,0,0,0,0,4.2
function@fold_builtin_toascii,0,0,0,0,0,7,0,0,0,0,3.88
function@fold_builtin_isdigit,0,0,0,0,0,17,0,0,0,0,5.2
function@fold_builtin_classify,0,0,0,0,0,86,0,0,0,0,4.32025
function@fold_builtin_interclass_mathfn,2,0,0,2,0,44,0.0538917,0,0.0538917,0,5.53291
function@fold_builtin_printf,9,4,0,3,0,32,0.0272801,0.00893092,0.550618,0,4.89365
function@builtin_save_expr,0,0,0,0,0,1,0,0,0,0,0.234043
function@integer_valued_real_p,0,0,0,0,0,5,0,0,0,0,2.12512
function@fold_builtin_load_exponent,0,0,0,0,0,38,0,0,0,0,6.61682
function@fold_builtin_frexp,0,0,0,0,0,22,0,0,0,0,3.97331
function@fold_builtin_modf,0,0,0,0,0,23,0,0,0,0,4.19792
function@fold_builtin_bzero,0,0,0,0,0,9,0,0,0,0,4.09804
function@fold_builtin_strstr,0,0,0,0,0,25,0,0,0,0,3.794
function@fold_builtin_strcat,0,0,0,0,0,23,0,0,0,0,3.76715
function@fold_builtin_strspn,0,0,0,0,0,13,0,0,0,0,4.08804
function@fold_builtin_strcspn,0,0,0,0,0,14,0,0,0,0,4.03841
function@fold_builtin_strchr,0,0,0,0,0,19,0,0,0,0,4.61158
function@fold_builtin_strrchr,0,0,0,0,0,23,0,0,0,0,4.72596
function@fold_builtin_stpcpy,0,0,0,0,0,32,0,0,0,0,5.19636
function@fold_builtin_strcmp,0,0,0,0,0,33,0,0,0,0,3.94491
function@fold_builtin_strpbrk,0,0,0,0,0,24,0,0,0,0,3.77683
function@fold_builtin_expect,7,0,0,7,0,36,2.96035,0,2.96035,0,26.3568
function@fold_builtin_powi,0,0,0,0,0,32,0,0,0,0,6.09649
function@fold_builtin_copysign,0,0,0,0,0,24,0,0,0,0,5.92018
function@fold_builtin_unordered_cmp,1,0,0,1,0,27,0.263736,0,1,0,16.9634
function@fold_builtin_sprintf,2,0,0,2,0,28,0.0162735,0,0.0419964,0,6.46821
function@fold_builtin_object_size,0,0,0,0,0,19,0,0,0,0,1.82653
function@fold_builtin_fprintf,3,3,0,2,0,26,0.0100458,0.00381255,0.108643,0,5.45633
function@fold_builtin_memset,2,0,0,1,0,36,0.0010412,0,0.00147339,0,6.80034
function@var_decl_component_p,0,0,0,0,0,1,0,0,0,0,0.193277
function@target_char_cast,0,0,0,0,0,5,0,0,0,0,4.66667
function@fold_builtin_memory_op,55,4,0,24,0,110,0.132769,6.55815e-06,0.159616,0,5.45679
function@fold_builtin_strncat,0,0,0,0,0,18,0,0,0,0,4.63727
function@fold_builtin_strncmp,0,0,0,0,0,72,0,0,0,0,4.60947
