"Função heurística: original",Reloads,FoldedReloads,ZeroCostFoldedReloads,Spills,FoldedSpills,Copies,ReloadsCost,FoldedReloadsCost,SpillsCost,FoldedSpillsCost,CopiesCost
function@try_mkv_timebase_den,1,1,0,2,0,6,18.8436,18.8436,19.4692,0,727.493
function@open_file,3,0,0,3,2,26,0.144433,0,0.492931,0.0744047,7.23865
function@get_frame_total,0,0,0,0,0,8,0,0,0,0,7
function@read_frame,0,0,0,0,0,4,0,0,0,0,3.5
function@close_file,0,0,0,0,0,2,0,0,0,0,1.4
function@x264_pixel_ssd_wxh,20,12,0,16,0,27,748.569,136.51,17.5882,0,736.372
function@x264_pixel_ssim_wxh,39,9,0,34,0,18,13752.6,4620.05,932.667,0,4891.4
function@x264_pixel_init,0,0,0,0,0,1,0,0,0,0,1
function@x264_pixel_sad_16x16,0,0,0,0,0,0,0,0,0,0,0
function@x264_pixel_sad_16x8,0,0,0,0,0,0,0,0,0,0,0
function@x264_pixel_sad_8x16,0,0,0,0,0,0,0,0,0,0,0
function@x264_pixel_sad_8x8,0,0,0,0,0,0,0,0,0,0,0
function@x264_pixel_sad_8x4,0,0,0,0,0,0,0,0,0,0,0
function@x264_pixel_sad_4x8,0,0,0,0,0,0,0,0,0,0,0
function@x264_pixel_sad_4x4,0,0,0,0,0,0,0,0,0,0,0
function@x264_pixel_sad_x3_16x16,0,0,0,0,0,14,0,0,0,0,14
function@x264_pixel_sad_x3_16x8,0,0,0,0,0,14,0,0,0,0,14
function@x264_pixel_sad_x3_8x16,0,0,0,0,0,0,0,0,0,0,0
function@x264_pixel_sad_x3_8x8,0,0,0,0,0,0,0,0,0,0,0
function@x264_pixel_sad_x3_8x4,0,0,0,0,0,14,0,0,0,0,14
function@x264_pixel_sad_x3_4x8,0,0,0,0,0,14,0,0,0,0,14
function@x264_pixel_sad_x3_4x4,0,0,0,0,0,48,0,0,0,0,48
function@x264_pixel_sad_x4_16x16,0,0,0,0,0,17,0,0,0,0,17
function@x264_pixel_sad_x4_16x8,0,0,0,0,0,17,0,0,0,0,17
function@x264_pixel_sad_x4_8x16,0,0,0,0,0,0,0,0,0,0,0
function@x264_pixel_sad_x4_8x8,0,0,0,0,0,0,0,0,0,0,0
function@x264_pixel_sad_x4_8x4,0,0,0,0,0,17,0,0,0,0,17
function@x264_pixel_sad_x4_4x8,0,0,0,0,0,17,0,0,0,0,17
function@x264_pixel_sad_x4_4x4,0,0,0,0,0,64,0,0,0,0,64
function@x264_pixel_ssd_16x16,0,0,0,0,0,0,0,0,0,0,0
function@x264_pixel_ssd_16x8,0,0,0,0,0,0,0,0,0,0,0
function@x264_pixel_ssd_8x16,0,0,0,0,0,0,0,0,0,0,0
function@x264_pixel_ssd_8x8,0,0,0,0,0,0,0,0,0,0,0
function@x264_pixel_ssd_8x4,0,0,0,0,0,0,0,0,0,0,0
function@x264_pixel_ssd_4x8,0,0,0,0,0,0,0,0,0,0,0
