"Função heurística: div(cost,mul(area,pow(degree,2)))",Reloads,FoldedReloads,ZeroCostFoldedReloads,Spills,FoldedSpills,Copies,ReloadsCost,FoldedReloadsCost,SpillsCost,FoldedSpillsCost,CopiesCost
function@_Z9interruptv,0,0,0,0,0,0,0,0,0,0,0
function@_Z11reset_boardP7state_t,0,0,0,0,0,0,0,0,0,0,0
function@_Z15make_text_movesP11gamestate_tP7state_tPc,1,0,0,1,0,1,6.45616,0,0.625,0,6.66443
function@_Z8myrandomv,0,0,0,0,0,2,0,0,0,0,2
function@_Z7mysrandj,0,0,0,0,0,0,0,0,0,0,0
function@main,0,0,0,0,0,0,0,0,0,0,0
function@_Z7is_drawP11gamestate_tP7state_t,2,10,0,6,1,3,0.323864,12.0284,1.78409,0.1875,3.15909
function@_Z21insufficient_materialP7state_t,0,0,0,0,0,0,0,0,0,0,0
function@_Z11is_attackedP7state_tii,4,32,0,10,0,5,0.072028,0.329371,2.14406,0,1.08427
function@_Z8in_checkP7state_t,0,0,0,0,0,0,0,0,0,0,0
function@_Z10attacks_toP7state_ti,11,19,0,16,9,1,11,15.1905,16,7.47619,1
function@_Z14drawn_endgamesP7state_tiii,95,59,0,48,33,39,4.52057,2.22421,7.18093,2.2986,1.47242
function@_Z15init_parametersP11gamestate_t,0,0,0,0,0,0,0,0,0,0,0
