"Função heurística: div(cost,mul(area,degree))",Reloads,FoldedReloads,ZeroCostFoldedReloads,Spills,FoldedSpills,Copies,ReloadsCost,FoldedReloadsCost,SpillsCost,FoldedSpillsCost,CopiesCost
function@Perl_ck_return,0,0,0,0,0,3,0,0,0,0,17.9375
function@Perl_ck_select,0,0,0,0,0,4,0,0,0,0,0.518349
function@Perl_ck_shift,0,0,0,0,0,13,0,0,0,0,5.25806
function@Perl_ck_sort,0,0,0,0,0,23,0,0,0,0,32.9237
function@Perl_ck_split,0,0,0,0,0,27,0,0,0,0,8.90258
function@Perl_ck_stringify,0,0,0,0,0,5,0,0,0,0,2.55556
function@Perl_ck_join,0,0,0,0,0,11,0,0,0,0,2.47639
function@Perl_find_lexical_cv,0,0,0,0,0,1,0,0,0,0,1
function@Perl_rv2cv_op_cv,0,0,0,0,0,16,0,0,0,0,3.52247
function@Perl_ck_entersub_args_list,0,0,0,0,0,4,0,0,0,0,42.5714
function@Perl_ck_entersub_args_proto,20,0,0,12,0,91,11.5961,0,6.63423,0,122.058
function@S_bad_type_gv,0,0,0,0,0,10,0,0,0,0,9
function@Perl_ck_entersub_args_proto_or_list,0,0,0,0,0,5,0,0,0,0,22.7857
function@Perl_ck_entersub_args_core,0,0,0,0,0,35,0,0,0,0,59.6882
function@Perl_cv_get_call_checker,0,0,0,0,0,4,0,0,0,0,3.6
function@Perl_cv_set_call_checker,0,0,0,0,0,0,0,0,0,0,0
function@Perl_cv_set_call_checker_flags,0,0,0,0,0,8,0,0,0,0,5.80392
function@Perl_ck_subr,0,0,0,0,0,27,0,0,0,0,61.5324
function@Perl_ck_svconst,0,0,0,0,0,0,0,0,0,0,0
function@Perl_ck_trunc,0,0,0,0,0,0,0,0,0,0,0
function@Perl_ck_substr,0,0,0,0,0,0,0,0,0,0,0
function@Perl_ck_tell,0,0,0,0,0,0,0,0,0,0,0
function@Perl_ck_each,0,0,0,0,0,4,0,0,0,0,2.49511
function@Perl_ck_length,0,0,0,0,0,5,0,0,0,0,2.10423
function@S_maybe_multideref,28,0,0,17,0,77,14.2779,0,27.7743,0,76.5487
function@Perl_rpeep,5,0,0,2,0,145,0.0835255,0,0.0835255,0,109.023
function@S_aassign_common_vars,0,0,0,0,0,3,0,0,0,0,4.94077
function@S_aassign_common_vars_aliases_only,0,0,0,0,0,3,0,0,0,0,4.31193
function@Perl_peep,0,0,0,0,0,0,0,0,0,0,0
function@Perl_custom_op_register,0,0,0,0,0,7,0,0,0,0,6.38095
function@Perl_core_prototype,5,0,0,3,0,40,0.489755,0,0.489755,0,26.4979
function@Perl_coresub_op,0,0,0,0,0,51,0,0,0,0,13.2974
function@Perl_wrap_op_checker,0,0,0,0,0,0,0,0,0,0,0
function@S_scalar_slice_warning,0,0,0,0,0,11,0,0,0,0,0.0473874
function@S_cant_declare,0,0,0,0,0,1,0,0,0,0,0.333333
function@S_apply_attrs_my,0,0,0,0,0,53,0,0,0,0,24.9179
function@S_dup_attrlist,0,0,0,0,0,10,0,0,0,0,11.3333
function@uvcompare,0,0,0,0,0,0,0,0,0,0,0
function@Perl_sv_clean_objs,0,0,0,0,0,7,0,0,0,0,75.6947
function@Perl_sv_clean_all,0,0,0,0,0,4,0,0,0,0,27.381
function@Perl_sv_free_arenas,0,0,0,0,0,3,0,0,0,0,63.75
function@Perl_more_bodies,0,0,0,0,0,7,0,0,0,0,21.52
function@Perl_sv_upgrade,6,0,0,3,0,29,0.298288,0,0.298518,0,5.65621
function@Perl_sv_force_normal_flags,0,0,0,0,0,28,0,0,0,0,4.39983
function@Perl_sv_reftype,0,0,0,0,0,7,0,0,0,0,4.12339
function@Perl_sv_backoff,0,0,0,0,0,2,0,0,0,0,1.5
function@Perl_sv_grow,0,0,0,0,0,14,0,0,0,0,5.59009
function@Perl_sv_unref_flags,0,0,0,0,0,5,0,0,0,0,2.22581
function@Perl_sv_setiv,0,0,0,0,0,8,0,0,0,0,4.23899
function@Perl_sv_magic,0,0,0,0,0,18,0,0,0,0,11.6273
function@Perl_sv_setiv_mg,0,0,0,0,0,3,0,0,0,0,2.5
function@Perl_sv_setuv,0,0,0,0,0,5,0,0,0,0,3.61905
function@Perl_sv_setuv_mg,0,0,0,0,0,6,0,0,0,0,4.09524
function@Perl_sv_setnv,0,0,0,0,0,8,0,0,0,0,4.21714
function@Perl_sv_setnv_mg,0,0,0,0,0,3,0,0,0,0,2.5
function@Perl_looks_like_number,0,0,0,0,0,0,0,0,0,0,0
function@Perl_sv_2pv_flags,0,0,0,0,0,56,0,0,0,0,20.4116
function@Perl_sv_2iv_flags,0,0,0,0,0,22,0,0,0,0,4.64784
function@S_not_a_number,0,0,0,0,0,5,0,0,0,0,2.625
function@Perl_report_uninit,0,0,0,0,0,9,0,0,0,0,3.46875
function@S_sv_2iuv_common,0,0,0,0,0,42,0,0,0,0,4.89142
function@Perl_sv_2uv_flags,0,0,0,0,0,21,0,0,0,0,4.22538
function@Perl_sv_2nv_flags,0,0,0,0,0,27,0,0,0,0,5.38043
function@S_glob_2number,0,0,0,0,0,10,0,0,0,0,4
function@Perl_sv_2num,0,0,0,0,0,11,0,0,0,0,16.0237
function@Perl_sv_tainted,0,0,0,0,0,3,0,0,0,0,0.888889
function@Perl_sv_2mortal,0,0,0,0,0,2,0,0,0,0,2
function@Perl_newSVuv,0,0,0,0,0,5,0,0,0,0,2.84706
function@Perl_sv_newmortal,0,0,0,0,0,4,0,0,0,0,2.33333
function@Perl_sv_copypv_flags,0,0,0,0,0,5,0,0,0,0,4
function@Perl_sv_setpvn,0,0,0,0,0,13,0,0,0,0,8.30089
function@Perl_sv_2pvbyte,0,0,0,0,0,13,0,0,0,0,6.34375
function@Perl_sv_utf8_downgrade,0,0,0,0,0,16,0,0,0,0,3.20819
function@Perl_sv_2pvutf8,0,0,0,0,0,9,0,0,0,0,5.4375
function@Perl_sv_mortalcopy_flags,0,0,0,0,0,9,0,0,0,0,6.625
function@Perl_sv_utf8_upgrade_flags_grow,0,0,0,0,0,46,0,0,0,0,6.09057
function@Perl_sv_2bool_flags,0,0,0,0,0,17,0,0,0,0,17.7101
function@Perl_sv_pvn_force_flags,0,0,0,0,0,14,0,0,0,0,6.15119
function@Perl_sv_recode_to_utf8,0,0,0,0,0,21,0,0,0,0,3.47754
function@Perl_sv_pos_b2u_flags,0,0,0,0,0,47,0,0,0,0,14.1279
function@Perl_sv_utf8_encode,0,0,0,0,0,3,0,0,0,0,2.66667
function@Perl_sv_utf8_decode,0,0,0,0,0,10,0,0,0,0,2.38886
function@Perl_gv_setref,2,0,0,6,0,54,0.617188,0,1,0,7.72079
