"Função heurística: div(cost,mul(area,degree))",Reloads,FoldedReloads,ZeroCostFoldedReloads,Spills,FoldedSpills,Copies,ReloadsCost,FoldedReloadsCost,SpillsCost,FoldedSpillsCost,CopiesCost
function@x264_slicetype_decide,29,11,0,19,1,22,77.2015,49.5508,43.1405,0.299072,142.141
function@x264_rc_analyse_slice,25,2,0,18,1,16,236.91,32.3655,121.855,0.0551724,52.5862
function@x264_slicetype_frame_cost_recalculate,10,0,0,5,0,4,1788.76,0,82.9524,0,286.619
function@x264_macroblock_size_cabac,223,32,0,56,28,272,87.8532,31.1677,48.4281,2.04948,170.032
function@x264_cabac_mb_ref,1,0,0,1,0,8,10.2,0,10.2,0,12.48
function@x264_cabac_mb8x8_mvd,8,13,0,19,0,43,1.6,2.6,3.8,0,9.4
function@x264_cabac_mb_mvd_cpn,8,4,0,9,2,11,13.1275,3.04902,6.2549,2.57843,7.94118
function@block_residual_write_cabac_internal,38,7,0,15,3,19,136.984,35.9524,83.9524,0.968254,94.1111
function@cavlc_mb_mvd,2,0,0,1,0,2,2,0,1,0,2
function@cavlc_mb8x8_mvd,7,0,0,5,0,2,0.999999,0,0.6,0,2
function@block_residual_write_cavlc,21,5,0,11,0,11,26.6875,27.5,16.875,0,51
function@x264_macroblock_luma_write_cavlc,9,1,0,5,1,11,42.25,16,32,0.5,72.625
function@x264_rd_cost_i8x8_chroma,9,1,0,8,0,35,3.16797,0.390625,4.32031,0,23.5024
function@x264_mb_analyse_inter_p4x4_chroma,48,35,0,12,1,6,16,11.3333,7.625,0.375,2.66667
function@x264_mb_cache_mv_b8x8,3,0,0,2,0,12,0.926471,0,1.30882,0,6.92647
function@x264_slicetype_mb_cost,77,27,0,42,8,43,100.094,76.9375,60.8125,2.625,49.5469
function@scenecut_internal,7,1,0,7,0,7,3.96471,1,5.48235,0,5.17647
function@x264_macroblock_tree_propagate,120,28,0,58,1,30,4748.66,1149.23,2628.77,1,1508.23
function@mk_create_writer,0,0,0,0,0,6,0,0,0,0,8.49425
function@mk_create_context,0,0,0,0,0,2,0,0,0,0,2
function@mk_writeHeader,12,0,0,1,0,57,0.492652,0,0.322266,0,27.508
function@mk_write_uint,1,0,0,1,0,15,0.317383,0,0.625,0,15.0031
function@mk_write_string,1,0,0,1,0,10,0.123077,0,0.184615,0,14.1385
function@mk_close_context,2,0,0,2,0,4,0.147727,0,0.238636,0,6.875
function@mk_flush_context_id,1,0,0,1,0,3,0.123077,0,0.184615,0,8.29231
function@mk_write_float,0,0,0,0,0,10,0,0,0,0,42.4375
function@mk_write_bin,0,1,0,1,0,7,0,0.4,0.5,0,28.9
function@mk_flush_context_data,2,0,0,2,0,3,0.238532,0,0.385321,0,7.48624
function@mk_start_frame,0,0,0,0,0,1,0,0,0,0,1
function@mk_flush_frame,10,0,0,7,0,13,0.713402,0,1.07835,0,18.3773
function@mk_set_frame_flags,0,0,0,0,0,0,0,0,0,0,0
function@mk_add_frame_data,0,0,0,0,0,3,0,0,0,0,10.5868
function@mk_close,5,0,0,4,0,11,0.72093,0,1.13023,0,58.0651
function@mk_close_cluster,3,0,0,3,0,3,0.263473,0,0.383234,0,4.4491
function@mk_write_id,5,0,0,2,0,8,1.0309,0,1.3115,0,18.1879
function@mk_write_size,5,0,0,4,0,9,0.175953,0,0.247801,0,18.3856
function@open_file,0,0,0,0,0,2,0,0,0,0,2
function@set_param,0,3,0,3,0,19,0,1.5,1.5,0,87.7353
function@write_headers,6,7,0,11,1,4,0.498952,0.5587,1.5021,0.0953878,0.430818
function@write_frame,0,0,0,0,0,0,0,0,0,0,0
