"Função heurística: div(cost,mul(area,degree))",Reloads,FoldedReloads,ZeroCostFoldedReloads,Spills,FoldedSpills,Copies,ReloadsCost,FoldedReloadsCost,SpillsCost,FoldedSpillsCost,CopiesCost
function@_ZN14ResizeArrayRawI6VectorE6resizeEi,2,5,0,4,0,10,0.494118,2.23529,1.58824,0,3.58824
function@_ZN20ComputeNonbondedUtil15calc_pair_pprofEP9nonbonded,519,134,0,159,36,140,6073.02,873.134,775.353,18.397,524.852
function@_Z22pairlist_from_pairlistddddPK8CompAtomPKtiPtdPd,47,12,0,15,3,15,366.92,74.64,30.68,6.36,104.28
function@_ZN20ComputeNonbondedUtil22calc_pair_energy_pprofEP9nonbonded,584,141,0,189,40,111,5368.91,1193.9,1277.98,20.2225,510.097
function@_ZN20ComputeNonbondedUtil25calc_pair_fullelect_pprofEP9nonbonded,639,153,0,201,40,146,11028,1552.97,1729.54,24.897,1130.51
function@_ZN20ComputeNonbondedUtil32calc_pair_energy_fullelect_pprofEP9nonbonded,671,199,0,225,39,146,12609.8,4298.47,3004.86,21.8475,1130.51
function@_ZN20ComputeNonbondedUtil31calc_pair_merge_fullelect_pprofEP9nonbonded,580,157,0,201,56,113,6703.08,1201.65,1124.15,18.9327,622.653
function@_ZN20ComputeNonbondedUtil38calc_pair_energy_merge_fullelect_pprofEP9nonbonded,592,166,0,225,57,98,5906.43,1583.86,1548.73,21.9821,623.964
function@_ZN20ComputeNonbondedUtil30calc_pair_slow_fullelect_pprofEP9nonbonded,537,133,0,162,36,152,6721.34,936.503,1078.16,23.7637,779.875
function@_ZN20ComputeNonbondedUtil37calc_pair_energy_slow_fullelect_pprofEP9nonbonded,511,176,0,185,37,142,6108.7,953.466,1270.76,21.9835,770.593
function@_ZN20ComputeNonbondedUtil15calc_self_pprofEP9nonbonded,547,137,0,146,34,149,5850.96,877.639,418.507,25.1813,438.802
function@_ZN20ComputeNonbondedUtil22calc_self_energy_pprofEP9nonbonded,563,178,0,169,35,139,4916.69,952.978,564.795,26.3242,430.551
function@_ZN20ComputeNonbondedUtil25calc_self_fullelect_pprofEP9nonbonded,653,146,0,170,38,168,10202.5,1556.64,812.471,34.6209,1057.35
function@_ZN20ComputeNonbondedUtil32calc_self_energy_fullelect_pprofEP9nonbonded,665,210,0,217,46,168,9547.48,3124.45,2319.78,283.909,1057.35
function@_ZN20ComputeNonbondedUtil31calc_self_merge_fullelect_pprofEP9nonbonded,580,180,0,166,37,151,6297.09,1193.63,553.512,32.4945,562.231
function@_ZN20ComputeNonbondedUtil38calc_self_energy_merge_fullelect_pprofEP9nonbonded,602,185,0,178,37,141,6507.7,1322.33,818.637,32.4945,553.979
function@_ZN20ComputeNonbondedUtil30calc_self_slow_fullelect_pprofEP9nonbonded,547,139,0,145,37,161,6157.62,1001.55,592.023,153.523,696.054
function@_ZN20ComputeNonbondedUtil37calc_self_energy_slow_fullelect_pprofEP9nonbonded,573,140,0,154,36,153,6748.4,941.882,723.824,31.3517,685.659
function@_ZN14ResizeArrayRawI6VectorE6resizeEi,2,5,0,4,0,10,0.494118,2.23529,1.58824,0,3.58824
function@_ZN20ComputeNonbondedUtil10calc_errorEP9nonbonded,0,0,0,0,0,0,0,0,0,0,0
function@_ZN20ComputeNonbondedUtil6selectEP13SimParametersP8MoleculeP7LJTable,173,120,0,97,6,26,2285.87,9151.32,914.817,1.42969,1080.03
