"Função heurística: div(cost,pow(degree,2))",Reloads,FoldedReloads,ZeroCostFoldedReloads,Spills,FoldedSpills,Copies,ReloadsCost,FoldedReloadsCost,SpillsCost,FoldedSpillsCost,CopiesCost
function@_ZN3pov24Compute_Matrix_TransformEPNS_16Transform_StructEPA4_d,0,0,0,0,0,2,0,0,0,0,2
function@_ZN3pov7MInversEPA4_dS1_,42,37,0,58,0,18,41,37,57.3333,0,18
function@_ZN3pov29Compute_Translation_TransformEPNS_16Transform_StructEPd,0,0,0,0,0,0,0,0,0,0,0
function@_ZN3pov26Compute_Rotation_TransformEPNS_16Transform_StructEPd,15,0,0,11,0,11,15,0,11,0,11
function@_ZN3pov18Compose_TransformsEPNS_16Transform_StructES1_,0,0,0,0,0,6,0,0,0,0,6
function@_ZN3pov31Compute_Axis_Rotation_TransformEPNS_16Transform_StructEPdd,3,2,0,5,0,3,3,2,5,0,3
function@_ZN3pov28Compute_Coordinate_TransformEPNS_16Transform_StructEPdS2_dd,4,2,0,7,0,13,4,2,6,0,13
function@_ZN3pov16Create_TransformEv,0,0,0,0,0,0,0,0,0,0,0
function@_ZN3pov14Copy_TransformEPNS_16Transform_StructE,0,0,0,0,0,1,0,0,0,0,1
function@_ZN3pov17Destroy_TransformEPNS_16Transform_StructE,0,0,0,0,0,0,0,0,0,0,0
function@_ZN3pov13Create_VectorEv,0,0,0,0,0,0,0,0,0,0,0
function@_ZN3pov12Create_FloatEv,0,0,0,0,0,0,0,0,0,0,0
function@_ZN3pov8MInvers3EPA3_dS1_,3,1,0,4,0,0,1.5,0.5,4,0,0
function@_ZN3pov14Create_UV_VectEv,0,0,0,0,0,0,0,0,0,0,0
function@_ZN3pov16Create_Vector_4DEv,0,0,0,0,0,0,0,0,0,0,0
function@_ZN3pov13MTransUVPointEPdPA3_dS0_,0,0,0,0,0,0,0,0,0,0,0
function@_ZN3pov11MSquareQuadEPA2_dPA3_d,13,0,0,13,0,2,8.66667,0,8.66667,0,2
function@_ZN3pov11Parse_ImageEi,6,0,0,6,0,34,6.14019,0,0.567087,0,222.512
function@_ZN3pov13Parse_PigmentEPPNS_14Pigment_StructE,0,0,0,0,0,2,0,0,0,0,1.5
function@_ZN3povL13Parse_PatternEPNS_14Pattern_StructEi,68,2,0,15,0,50,150.186,1.02383,9,0,3809.76
function@_ZN3pov13Parse_TnormalEPPNS_14Tnormal_StructE,0,0,0,0,0,4,0,0,0,0,1.875
function@_ZN3pov12Parse_FinishEPPNS_13Finish_StructE,1,0,0,1,0,6,1.74093,0,1,0,3109.24
function@_ZN3pov13Parse_TextureEv,4,0,0,2,0,104,19.1519,0,0.5,0,1226.98
function@_ZN3povL23Parse_Texture_TransformEPNS_14Texture_StructE,0,0,0,0,0,24,0,0,0,0,538.044
function@_ZN3povL11Parse_TilesEv,0,0,0,0,0,7,0,0,0,0,66.75
function@_ZN3povL18Parse_Material_MapEv,0,0,0,0,0,4,0,0,0,0,34
function@_ZN3pov11Parse_MediaEPPNS_12Media_StructE,5,0,0,5,0,27,79.1865,0,5,0,3359.13
function@_ZN3pov27Parse_Media_Density_PatternEPPNS_14Pigment_StructE,0,0,0,0,0,4,0,0,0,0,3
function@_ZN3pov14Parse_InteriorEPPNS_15Interior_StructE,0,0,0,0,0,6,0,0,0,0,59.5714
function@_ZN3pov9Parse_FogEv,0,0,0,0,0,27,0,0,0,0,655.144
function@_ZN3pov13Parse_RainbowEv,0,0,0,0,0,9,0,0,0,0,62.9032
function@_ZN3pov15Parse_SkysphereEv,0,0,0,0,0,21,0,0,0,0,410.253
function@_ZN3pov14Parse_MaterialEPNS_15Material_StructE,1,0,0,1,0,35,22.484,0,1,0,660.216
function@_ZN3pov21Parse_PatternFunctionEPNS_14Pattern_StructE,4,0,0,2,0,41,51.7304,0,2,0,3844.36
function@_ZN3povL19Parse_Image_PatternEPNS_14Pattern_StructE,0,0,0,0,0,5,0,0,0,0,65
function@_ZN3povL10Parse_WarpEPPNS_12Warps_StructE,1,0,0,1,0,19,0.142857,0,0.142857,0,42.1428
function@_ZN3povL15Parse_Image_MapEPNS_14Pigment_StructE,2,0,0,2,0,7,7.75,0,7.75,0,71.4583
function@_ZN3povL14Parse_Bump_MapEPNS_14Tnormal_StructE,0,0,0,0,0,5,0,0,0,0,65
function@_ZN3povL19Check_BH_ParametersEPNS_15Black_Hole_WarpE,0,0,0,0,0,4,0,0,0,0,1.47059
function@_ZN3povL27All_CSG_Union_IntersectionsEPNS_13Object_StructEPNS_10Ray_StructEPNS_13istack_structE,5,0,0,2,3,14,17.4107,0,1.625,8.55357,47.5893
function@_ZN3povL16Inside_CSG_UnionEPdPNS_13Object_StructE,0,0,0,0,0,4,0,0,0,0,20.2857
function@_ZN3povL8Copy_CSGEPNS_13Object_StructE,0,0,0,0,0,6,0,0,0,0,43.375
function@_ZN3povL13Translate_CSGEPNS_13Object_StructEPdPNS_16Transform_StructE,0,0,0,0,0,8,0,0,0,0,68.75
function@_ZN3povL10Rotate_CSGEPNS_13Object_StructEPdPNS_16Transform_StructE,0,0,0,0,0,8,0,0,0,0,68.75
function@_ZN3povL9Scale_CSGEPNS_13Object_StructEPdPNS_16Transform_StructE,0,0,0,0,0,8,0,0,0,0,68.75
function@_ZN3povL13Transform_CSGEPNS_13Object_StructEPNS_16Transform_StructE,0,0,0,0,0,6,0,0,0,0,46.5
function@_ZN3povL16Invert_CSG_UnionEPNS_13Object_StructE,0,0,0,0,0,2,0,0,0,0,22.25
function@_ZN3povL11Destroy_CSGEPNS_13Object_StructE,0,0,0,0,0,2,0,0,0,0,2
function@_ZN3povL27All_CSG_Merge_IntersectionsEPNS_13Object_StructEPNS_10Ray_StructEPNS_13istack_structE,11,0,0,4,4,21,89.0588,0,2.85294,12.3235,609.824
function@_ZN3povL31All_CSG_Intersect_IntersectionsEPNS_13Object_StructEPNS_10Ray_StructEPNS_13istack_structE,5,0,0,3,2,14,106.676,0,2.23529,24.9118,1018.21
function@_ZN3povL23Inside_CSG_IntersectionEPdPNS_13Object_StructE,0,0,0,0,0,4,0,0,0,0,20.2857
function@_ZN3povL23Invert_CSG_IntersectionEPNS_13Object_StructE,0,0,0,0,0,2,0,0,0,0,22.25
function@_ZN3pov16Create_CSG_UnionEv,0,0,0,0,0,0,0,0,0,0,0
function@_ZN3pov16Create_CSG_MergeEv,0,0,0,0,0,0,0,0,0,0,0
function@_ZN3pov23Create_CSG_IntersectionEv,0,0,0,0,0,0,0,0,0,0,0
function@_ZN3pov16Compute_CSG_BBoxEPNS_13Object_StructE,14,0,0,10,0,7,21.7676,0,21.7676,0,13.2935
function@_ZN3pov22Determine_CSG_TexturesEPNS_10CSG_StructEPdPiPPNS_14Texture_StructES2_,0,1,0,1,0,10,0,0.625,1,0,8.625
function@_ZN3povL17Find_CSG_TexturesEPNS_10CSG_StructEPdPiPPNS_14Texture_StructE,0,0,0,0,0,15,0,0,0,0,43.9118
function@_ZN12pov_frontend13MessageOutputC2EPv,0,0,0,0,0,30,0,0,0,0,25.9998
function@_ZN12pov_frontend13MessageOutput8InitInfoEP9POVMSDataS2_i,6,0,0,3,0,44,33.75,0,1.75,0,1052.87
function@_ZN12pov_frontend13MessageOutput13RenderOptionsEP9POVMSDataS2_i,0,0,0,0,0,110,0,0,0,0,87.7734
function@_ZN12pov_frontend13MessageOutput13RenderStartedEP9POVMSDataS2_i,0,0,0,0,0,73,0,0,0,0,44.5
function@_ZN12pov_frontend13MessageOutput15FrameStatisticsEP9POVMSDataS2_i,0,0,0,0,0,26,0,0,0,0,24.9999
function@_ZN12pov_frontend13MessageOutput15ParseStatisticsEP9POVMSDataS2_i,0,0,0,0,0,14,0,0,0,0,13
function@_ZN12pov_frontend13MessageOutput16RenderStatisticsEP9POVMSDataS2_i,0,0,0,0,0,99,0,0,0,0,86.1387
function@_ZN12pov_frontend13MessageOutput8ProgressEP9POVMSDataS2_i,0,0,0,0,0,37,0,0,0,0,16.3082
function@_ZN12pov_frontend13MessageOutput7WarningEP9POVMSDataS2_i,0,0,0,0,0,4,0,0,0,0,4
function@_ZN12pov_frontend13MessageOutput5ErrorEP9POVMSDataS2_i,0,0,0,0,0,4,0,0,0,0,4
function@_ZN12pov_frontend13MessageOutput10FatalErrorEP9POVMSDataS2_i,0,0,0,0,0,4,0,0,0,0,4
function@_ZN12pov_frontend13MessageOutput9DebugInfoEP9POVMSDataS2_i,0,0,0,0,0,6,0,0,0,0,5
function@__clang_call_terminate,0,0,0,0,0,0,0,0,0,0,0
function@_ZN12pov_frontend13MessageOutputD2Ev,0,0,0,0,0,2,0,0,0,0,2
function@_ZN12pov_frontend13MessageOutput9PrintfileEiPKcmi,0,0,0,0,0,10,0,0,0,0,7.71429
function@_ZN12pov_frontend13MessageOutput6PrintfEiPKcz,0,0,0,0,0,2,0,0,0,0,2
function@_ZN12pov_frontend13MessageOutput5FlushEi,0,0,0,0,0,1,0,0,0,0,1
function@_ZN12pov_frontend13MessageOutput21GetOptionSwitchStringEP9POVMSDatajb,0,0,0,0,0,4,0,0,0,0,4
function@_ZN12pov_frontend13MessageOutput11FileMessageEiP9POVMSData,0,0,0,0,0,19,0,0,0,0,9.6875
function@_ZN21POVMS_MessageReceiver13MemberHandlerIN12pov_frontend13MessageOutputEE4CallEP9POVMSDataS5_i,0,0,0,0,0,2,0,0,0,0,1
function@_ZN21POVMS_MessageReceiver13MemberHandlerIN12pov_frontend13MessageOutputEED0Ev,0,0,0,0,0,0,0,0,0,0,0
function@_ZN12pov_frontend21DefaultRenderFrontendC2EPvS1_,0,0,0,0,0,7,0,0,0,0,3
function@__clang_call_terminate,0,0,0,0,0,0,0,0,0,0,0
function@_ZN12pov_frontend21DefaultRenderFrontendD2Ev,0,0,0,0,0,7,0,0,0,0,3
function@_ZN12pov_frontend21DefaultRenderFrontendD0Ev,0,0,0,0,0,10,0,0,0,0,4
function@_ZN12pov_frontend21DefaultRenderFrontend12BannerPrintfEPKcz,0,0,0,0,0,6,0,0,0,0,6
function@_ZN12pov_frontend21DefaultRenderFrontend11BannerFlushEv,0,0,0,0,0,0,0,0,0,0,0
function@_ZN12pov_frontend21DefaultRenderFrontend16PrintHelpScreensEv,0,0,0,0,0,10,0,0,0,0,10
function@_ZN12pov_frontend21DefaultRenderFrontend10PrintUsageEi,6,0,0,42,0,48,4.66667,0,4.66667,0,22
function@_ZN12pov_frontend21DefaultRenderFrontend11OpenStreamsEb,0,0,0,0,0,11,0,0,0,0,84.9976
function@_ZN12pov_frontend21DefaultRenderFrontend12CloseStreamsEv,0,0,0,0,0,1,0,0,0,0,1
function@_ZN12pov_frontend21DefaultRenderFrontend19DefaultStreamBufferC2EPN8pov_base7OStreamEbb,0,0,0,0,0,5,0,0,0,0,5
function@_ZN12pov_frontend21DefaultRenderFrontend19DefaultStreamBufferD2Ev,0,0,0,0,0,6,0,0,0,0,2
function@_ZN12pov_frontend21DefaultRenderFrontend19DefaultStreamBufferD0Ev,0,0,0,0,0,9,0,0,0,0,3
function@_ZN12pov_frontend21DefaultRenderFrontend19DefaultStreamBuffer12directoutputEPKcj,0,0,0,0,0,5,0,0,0,0,3.5
function@_ZN12pov_frontend20ProcessRenderOptionsC2Ev,0,0,0,0,0,2,0,0,0,0,2
function@_ZN12pov_frontend20ProcessRenderOptionsD2Ev,0,0,0,0,0,0,0,0,0,0,0
function@_ZN12pov_frontend20ProcessRenderOptions24ReadSpecialOptionHandlerEPN8pov_base14ProcessOptions16INI_Parser_TableEPcP9POVMSData,13,0,0,1,0,63,0.972927,0,1,0,16.5134
function@_ZN12pov_frontend20ProcessRenderOptions24ReadSpecialSwitchHandlerEPN8pov_base14ProcessOptions16Cmd_Parser_TableEPcP9POVMSDatab,0,0,0,0,0,54,0,0,0,0,7.86094
function@_ZN12pov_frontend20ProcessRenderOptions25WriteSpecialOptionHandlerEPN8pov_base14ProcessOptions16INI_Parser_TableEP9POVMSDataPNS1_11OTextStreamE,6,0,0,1,0,56,0.108831,0,1,0,9.55003
function@_ZN12pov_frontend20ProcessRenderOptions17WriteOptionFilterEPN8pov_base14ProcessOptions16INI_Parser_TableE,0,0,0,0,0,0,0,0,0,0,0
