"Função heurística: div(cost,mul(area,degree))",Reloads,FoldedReloads,ZeroCostFoldedReloads,Spills,FoldedSpills,Copies,ReloadsCost,FoldedReloadsCost,SpillsCost,FoldedSpillsCost,CopiesCost
function@_Z8start_upv,0,0,0,0,0,0,0,0,0,0,0
function@_Z12verify_coordP7state_tPcPi,1,0,0,1,0,11,4.6875,0,1,0,106.5
function@_Z17input_causes_stopv,0,0,0,0,0,16,0,0,0,0,3.76897
function@_Z9interruptv,0,0,0,0,0,0,0,0,0,0,0
function@_Z11reset_boardP7state_t,0,0,0,0,0,0,0,0,0,0,0
function@_Z15make_text_movesP11gamestate_tP7state_tPc,1,0,0,1,0,12,6.45616,0,0.625,0,56.9471
function@_Z8myrandomv,0,0,0,0,0,2,0,0,0,0,2
function@_Z7mysrandj,0,0,0,0,0,0,0,0,0,0,0
function@main,0,0,0,0,0,9,0,0,0,0,9
function@_Z7is_drawP11gamestate_tP7state_t,0,0,0,0,0,7,0,0,0,0,5.48295
function@_Z21insufficient_materialP7state_t,0,0,0,0,0,0,0,0,0,0,0
function@_Z11is_attackedP7state_tii,0,0,0,0,0,23,0,0,0,0,3.22692
function@_Z8in_checkP7state_t,0,0,0,0,0,0,0,0,0,0,0
function@_Z10attacks_toP7state_ti,7,3,0,3,0,6,5.47619,3,3,0,4.47619
function@_Z14drawn_endgamesP7state_tiii,42,23,0,8,1,100,1.12875,3.64164,4.14253,0.00199909,8.19921
function@_Z15init_parametersP11gamestate_t,0,0,0,0,0,0,0,0,0,0,0
