"Função heurística: div(cost,mul(area,degree))",Reloads,FoldedReloads,ZeroCostFoldedReloads,Spills,FoldedSpills,Copies,ReloadsCost,FoldedReloadsCost,SpillsCost,FoldedSpillsCost,CopiesCost
function@x264_pixel_satd_16x8,0,2,0,2,0,1,0,2,2,0,1
function@x264_pixel_satd_8x16,0,2,0,2,0,1,0,2,2,0,1
function@x264_pixel_satd_8x8,0,0,0,0,0,1,0,0,0,0,1
function@x264_pixel_satd_8x4,46,11,0,20,43,28,46,11,20,43,28
function@x264_pixel_satd_4x8,0,0,0,0,0,1,0,0,0,0,1
function@x264_pixel_satd_4x4,4,0,0,4,0,0,4,0,4,0,0
function@x264_pixel_satd_x3_16x16,0,0,0,0,0,0,0,0,0,0,0
function@x264_pixel_satd_x3_16x8,0,12,0,6,0,6,0,12,6,0,6
function@x264_pixel_satd_x3_8x16,2,17,0,11,0,5,2,17,11,0,5
function@x264_pixel_satd_x3_8x8,0,3,0,3,0,0,0,3,3,0,0
function@x264_pixel_satd_x3_8x4,0,0,0,0,0,0,0,0,0,0,0
function@x264_pixel_satd_x3_4x8,0,3,0,3,0,0,0,3,3,0,0
function@x264_pixel_satd_x3_4x4,0,0,0,0,0,0,0,0,0,0,0
function@x264_pixel_satd_x4_16x16,0,0,0,0,0,0,0,0,0,0,0
function@x264_pixel_satd_x4_16x8,0,16,0,7,0,8,0,16,7,0,8
function@x264_pixel_satd_x4_8x16,3,22,0,13,1,7,3,22,13,1,7
function@x264_pixel_satd_x4_8x8,0,4,0,4,0,0,0,4,4,0,0
function@x264_pixel_satd_x4_8x4,0,0,0,0,0,0,0,0,0,0,0
function@x264_pixel_satd_x4_4x8,0,4,0,4,0,0,0,4,4,0,0
function@x264_pixel_satd_x4_4x4,0,0,0,0,0,0,0,0,0,0,0
function@x264_pixel_hadamard_ac_16x16,0,0,0,0,0,6,0,0,0,0,6
function@x264_pixel_hadamard_ac_16x8,0,0,0,0,0,6,0,0,0,0,6
function@x264_pixel_hadamard_ac_8x16,0,0,0,0,0,5,0,0,0,0,5
function@x264_pixel_hadamard_ac_8x8,0,0,0,0,0,0,0,0,0,0,0
function@x264_pixel_ads4,0,0,0,0,0,2,0,0,0,0,21.2857
function@x264_pixel_ads2,2,0,0,2,0,4,40.5714,0,1.2381,0,61.8571
function@x264_pixel_ads1,1,0,0,1,0,3,20.2857,0,0.619048,0,41.5714
function@x264_pixel_sa8d_16x16,0,2,0,2,0,2,0,2,2,0,2
function@x264_pixel_sa8d_8x8,0,0,0,0,0,0,0,0,0,0,0
function@x264_pixel_var_16x16,0,0,0,0,2,5,0,0,0,32.875,128.5
function@x264_pixel_var_8x8,5,7,0,8,10,13,5,7,8,10,13
function@ssim_4x4x2_core,75,22,0,39,31,11,2390.62,701.25,1212.25,926.375,350.625
function@ssim_end4,8,5,0,6,5,1,162.286,101.429,102.048,62.0952,20.2857
function@pixel_var2_8x8,13,3,0,8,12,1,13,3,8,12,1
function@pixel_hadamard_ac,75,68,0,50,8,2,75,68,50,8,2
function@sa8d_8x8,7,8,0,8,0,4,6.99999,7.99999,7.99999,0,66
